STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:USW00014853,236.8,42.23333,-83.53333,19500205,0.00,-9999,41,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500206,0.03,-9999,40,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500207,0.00,-9999,38,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500208,0.32,-9999,40,20
GHCND:USW00014853,236.8,42.23333,-83.53333,19500209,0.14,-9999,40,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500210,0.02,-9999,41,28
GHCND:USW00014853,236.8,42.23333,-83.53333,19500211,0.00,-9999,44,28
GHCND:USW00014853,236.8,42.23333,-83.53333,19500212,0.00,-9999,34,24
GHCND:USW00014853,236.8,42.23333,-83.53333,19500213,1.01,-9999,32,25
GHCND:USW00014853,236.8,42.23333,-83.53333,19500214,1.08,-9999,44,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500215,0.00,-9999,35,28
GHCND:USW00014853,236.8,42.23333,-83.53333,19500216,0.00,-9999,30,26
GHCND:USW00014853,236.8,42.23333,-83.53333,19500217,0.00,-9999,36,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500218,0.12,-9999,43,23
GHCND:USW00014853,236.8,42.23333,-83.53333,19500219,0.01,-9999,31,7
GHCND:USW00014853,236.8,42.23333,-83.53333,19500220,0.00,-9999,20,0
GHCND:USW00014853,236.8,42.23333,-83.53333,19500221,0.18,-9999,28,14
GHCND:USW00014853,236.8,42.23333,-83.53333,19500222,0.34,-9999,19,14
GHCND:USW00014853,236.8,42.23333,-83.53333,19500223,0.00,-9999,31,9
GHCND:USW00014853,236.8,42.23333,-83.53333,19500224,0.21,-9999,27,7
GHCND:USW00014853,236.8,42.23333,-83.53333,19500225,0.00,-9999,19,-2
GHCND:USW00014853,236.8,42.23333,-83.53333,19500226,0.00,-9999,24,4
GHCND:USW00014853,236.8,42.23333,-83.53333,19500227,0.00,-9999,29,7
GHCND:USW00014853,236.8,42.23333,-83.53333,19500228,0.51,-9999,37,25
GHCND:USW00014853,236.8,42.23333,-83.53333,19500301,0.03,-9999,30,12
GHCND:USW00014853,236.8,42.23333,-83.53333,19500302,0.00,-9999,14,5
GHCND:USW00014853,236.8,42.23333,-83.53333,19500303,0.00,-9999,26,5
GHCND:USW00014853,236.8,42.23333,-83.53333,19500304,0.00,-9999,42,10
GHCND:USW00014853,236.8,42.23333,-83.53333,19500305,0.00,-9999,48,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500306,0.00,-9999,34,20
GHCND:USW00014853,236.8,42.23333,-83.53333,19500307,0.00,-9999,55,23
GHCND:USW00014853,236.8,42.23333,-83.53333,19500308,0.04,-9999,48,14
GHCND:USW00014853,236.8,42.23333,-83.53333,19500309,0.00,-9999,26,13
GHCND:USW00014853,236.8,42.23333,-83.53333,19500310,0.00,-9999,36,16
GHCND:USW00014853,236.8,42.23333,-83.53333,19500311,0.26,-9999,37,28
GHCND:USW00014853,236.8,42.23333,-83.53333,19500312,0.08,-9999,29,13
GHCND:USW00014853,236.8,42.23333,-83.53333,19500313,0.10,-9999,30,18
GHCND:USW00014853,236.8,42.23333,-83.53333,19500314,0.00,-9999,32,11
GHCND:USW00014853,236.8,42.23333,-83.53333,19500315,0.00,-9999,35,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500316,0.01,-9999,29,20
GHCND:USW00014853,236.8,42.23333,-83.53333,19500317,0.19,-9999,35,20
GHCND:USW00014853,236.8,42.23333,-83.53333,19500318,0.00,-9999,29,17
GHCND:USW00014853,236.8,42.23333,-83.53333,19500319,0.00,-9999,34,13
GHCND:USW00014853,236.8,42.23333,-83.53333,19500320,0.00,-9999,43,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19500321,0.00,-9999,41,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500322,0.20,-9999,41,35
GHCND:USW00014853,236.8,42.23333,-83.53333,19500323,0.00,-9999,46,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500324,0.08,-9999,49,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500325,0.00,-9999,47,34
GHCND:USW00014853,236.8,42.23333,-83.53333,19500326,1.15,-9999,40,34
GHCND:USW00014853,236.8,42.23333,-83.53333,19500327,0.81,-9999,58,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19500328,0.00,-9999,48,35
GHCND:USW00014853,236.8,42.23333,-83.53333,19500329,0.00,-9999,36,24
GHCND:USW00014853,236.8,42.23333,-83.53333,19500330,0.00,-9999,42,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500331,0.13,-9999,52,31
GHCND:USW00014853,236.8,42.23333,-83.53333,19500401,0.23,-9999,45,35
GHCND:USW00014853,236.8,42.23333,-83.53333,19500402,0.46,-9999,48,31
GHCND:USW00014853,236.8,42.23333,-83.53333,19500403,0.82,-9999,65,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19500404,1.17,-9999,57,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19500405,0.00,-9999,39,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19500406,0.00,-9999,40,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500407,0.00,-9999,48,26
GHCND:USW00014853,236.8,42.23333,-83.53333,19500408,0.00,-9999,43,23
GHCND:USW00014853,236.8,42.23333,-83.53333,19500409,0.00,-9999,40,22
GHCND:USW00014853,236.8,42.23333,-83.53333,19500410,0.16,-9999,55,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500411,0.09,-9999,56,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19500412,0.00,-9999,37,21
GHCND:USW00014853,236.8,42.23333,-83.53333,19500413,0.00,-9999,25,18
GHCND:USW00014853,236.8,42.23333,-83.53333,19500414,0.00,-9999,35,21
GHCND:USW00014853,236.8,42.23333,-83.53333,19500415,0.00,-9999,51,26
GHCND:USW00014853,236.8,42.23333,-83.53333,19500416,0.00,-9999,64,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19500417,0.00,-9999,70,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500418,0.00,-9999,69,47
GHCND:USW00014853,236.8,42.23333,-83.53333,19500419,0.18,-9999,59,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19500420,0.00,-9999,46,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500421,0.01,-9999,45,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500422,0.03,-9999,62,25
GHCND:USW00014853,236.8,42.23333,-83.53333,19500423,0.22,-9999,66,42
GHCND:USW00014853,236.8,42.23333,-83.53333,19500424,1.43,-9999,51,40
GHCND:USW00014853,236.8,42.23333,-83.53333,19500425,0.52,-9999,58,39
GHCND:USW00014853,236.8,42.23333,-83.53333,19500426,0.00,-9999,52,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19500427,0.09,-9999,43,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19500428,0.00,-9999,52,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500429,0.01,-9999,50,37
GHCND:USW00014853,236.8,42.23333,-83.53333,19500430,0.10,-9999,43,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19500501,0.00,-9999,58,41
GHCND:USW00014853,236.8,42.23333,-83.53333,19500502,0.00,-9999,58,35
GHCND:USW00014853,236.8,42.23333,-83.53333,19500503,0.00,-9999,75,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19500504,0.00,-9999,81,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500505,0.00,-9999,84,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500506,0.00,-9999,73,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500507,0.00,-9999,57,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19500508,0.00,-9999,57,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19500509,0.28,-9999,73,41
GHCND:USW00014853,236.8,42.23333,-83.53333,19500510,0.00,-9999,68,47
GHCND:USW00014853,236.8,42.23333,-83.53333,19500511,0.00,-9999,57,41
GHCND:USW00014853,236.8,42.23333,-83.53333,19500512,0.00,-9999,73,40
GHCND:USW00014853,236.8,42.23333,-83.53333,19500513,0.00,-9999,75,47
GHCND:USW00014853,236.8,42.23333,-83.53333,19500514,0.00,-9999,78,41
GHCND:USW00014853,236.8,42.23333,-83.53333,19500515,0.00,-9999,74,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500516,0.00,-9999,73,42
GHCND:USW00014853,236.8,42.23333,-83.53333,19500517,0.00,-9999,70,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500518,0.00,-9999,62,44
GHCND:USW00014853,236.8,42.23333,-83.53333,19500519,0.00,-9999,70,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19500520,0.00,-9999,69,45
GHCND:USW00014853,236.8,42.23333,-83.53333,19500521,0.00,-9999,75,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19500522,0.24,-9999,75,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500523,0.00,-9999,78,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500524,1.43,-9999,84,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500525,0.08,-9999,83,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500526,0.00,-9999,67,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500527,0.00,-9999,65,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500528,0.00,-9999,74,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500529,0.00,-9999,78,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500530,0.00,-9999,80,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500531,0.09,-9999,73,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500601,0.00,-9999,77,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500602,0.48,-9999,75,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500603,0.46,-9999,67,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500604,0.00,-9999,73,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19500605,0.00,-9999,80,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500606,0.00,-9999,83,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500607,0.00,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500608,0.00,-9999,90,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500609,0.35,-9999,86,65
GHCND:USW00014853,236.8,42.23333,-83.53333,19500610,0.21,-9999,79,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500611,0.00,-9999,75,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500612,0.00,-9999,78,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500613,0.73,-9999,69,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500614,0.00,-9999,79,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500615,0.00,-9999,81,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500616,0.00,-9999,88,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500617,0.00,-9999,65,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500618,0.12,-9999,55,44
GHCND:USW00014853,236.8,42.23333,-83.53333,19500619,0.00,-9999,66,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500620,0.00,-9999,77,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500621,0.00,-9999,76,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500622,0.00,-9999,87,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500623,0.00,-9999,91,68
GHCND:USW00014853,236.8,42.23333,-83.53333,19500624,0.42,-9999,87,65
GHCND:USW00014853,236.8,42.23333,-83.53333,19500625,0.00,-9999,91,69
GHCND:USW00014853,236.8,42.23333,-83.53333,19500626,0.00,-9999,90,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500627,0.00,-9999,70,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500628,0.00,-9999,80,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500629,0.00,-9999,74,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500630,0.00,-9999,76,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500701,0.00,-9999,74,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500702,0.30,-9999,82,62
GHCND:USW00014853,236.8,42.23333,-83.53333,19500703,0.03,-9999,79,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500704,0.00,-9999,86,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500705,0.00,-9999,78,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500706,0.00,-9999,76,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500707,0.00,-9999,83,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500708,0.00,-9999,85,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500709,0.00,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500710,0.00,-9999,87,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500711,0.00,-9999,87,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500712,0.00,-9999,91,65
GHCND:USW00014853,236.8,42.23333,-83.53333,19500713,0.06,-9999,76,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500714,0.00,-9999,76,49
GHCND:USW00014853,236.8,42.23333,-83.53333,19500715,0.00,-9999,83,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500716,0.00,-9999,91,67
GHCND:USW00014853,236.8,42.23333,-83.53333,19500717,0.30,-9999,84,68
GHCND:USW00014853,236.8,42.23333,-83.53333,19500718,0.00,-9999,80,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500719,1.66,-9999,75,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500720,0.12,-9999,68,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500721,0.00,-9999,81,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500722,0.00,-9999,84,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500723,0.00,-9999,85,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500724,0.21,-9999,81,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500725,0.00,-9999,82,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500726,0.00,-9999,83,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500727,0.00,-9999,86,61
GHCND:USW00014853,236.8,42.23333,-83.53333,19500728,0.00,-9999,87,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500729,0.00,-9999,89,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500730,0.00,-9999,89,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500731,0.00,-9999,86,69
GHCND:USW00014853,236.8,42.23333,-83.53333,19500801,0.00,-9999,85,68
GHCND:USW00014853,236.8,42.23333,-83.53333,19500802,0.00,-9999,79,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500803,0.00,-9999,72,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500804,0.00,-9999,76,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500805,0.00,-9999,80,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500806,0.00,-9999,84,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500807,0.00,-9999,85,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500808,0.00,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500809,0.00,-9999,83,66
GHCND:USW00014853,236.8,42.23333,-83.53333,19500810,1.60,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500811,0.37,-9999,72,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500812,0.00,-9999,76,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500813,0.00,-9999,78,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500814,0.00,-9999,79,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19500815,0.05,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500816,0.00,-9999,90,66
GHCND:USW00014853,236.8,42.23333,-83.53333,19500817,0.02,-9999,94,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500818,0.19,-9999,65,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500819,0.01,-9999,78,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500820,0.00,-9999,68,49
GHCND:USW00014853,236.8,42.23333,-83.53333,19500821,0.00,-9999,73,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19500822,0.00,-9999,79,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500823,0.00,-9999,83,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500824,0.00,-9999,85,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500825,0.13,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500826,0.00,-9999,87,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500827,0.00,-9999,86,66
GHCND:USW00014853,236.8,42.23333,-83.53333,19500828,0.00,-9999,88,68
GHCND:USW00014853,236.8,42.23333,-83.53333,19500829,0.05,-9999,81,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500830,0.00,-9999,74,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19500831,0.28,-9999,77,66
GHCND:USW00014853,236.8,42.23333,-83.53333,19500901,0.32,-9999,78,63
GHCND:USW00014853,236.8,42.23333,-83.53333,19500902,0.00,-9999,74,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19500903,0.00,-9999,80,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500904,0.00,-9999,68,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19500905,0.00,-9999,70,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500906,0.00,-9999,76,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500907,0.00,-9999,78,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500908,0.00,-9999,84,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500909,0.00,-9999,85,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500910,0.16,-9999,84,65
GHCND:USW00014853,236.8,42.23333,-83.53333,19500911,0.35,-9999,77,66
GHCND:USW00014853,236.8,42.23333,-83.53333,19500912,0.10,-9999,69,64
GHCND:USW00014853,236.8,42.23333,-83.53333,19500913,0.35,-9999,68,60
GHCND:USW00014853,236.8,42.23333,-83.53333,19500914,0.00,-9999,63,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500915,0.00,-9999,70,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19500916,0.00,-9999,67,49
GHCND:USW00014853,236.8,42.23333,-83.53333,19500917,0.00,-9999,69,50
GHCND:USW00014853,236.8,42.23333,-83.53333,19500918,0.76,-9999,76,48
GHCND:USW00014853,236.8,42.23333,-83.53333,19500919,0.01,-9999,75,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500920,0.00,-9999,75,49
GHCND:USW00014853,236.8,42.23333,-83.53333,19500921,0.09,-9999,65,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500922,0.00,-9999,70,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19500923,0.00,-9999,57,39
GHCND:USW00014853,236.8,42.23333,-83.53333,19500924,0.00,-9999,45,34
GHCND:USW00014853,236.8,42.23333,-83.53333,19500925,0.00,-9999,69,39
GHCND:USW00014853,236.8,42.23333,-83.53333,19500926,0.00,-9999,75,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19500927,0.00,-9999,70,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19500928,0.04,-9999,76,58
GHCND:USW00014853,236.8,42.23333,-83.53333,19500929,0.00,-9999,83,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19500930,0.00,-9999,79,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19501001,0.00,-9999,80,55
GHCND:USW00014853,236.8,42.23333,-83.53333,19501002,0.00,-9999,78,56
GHCND:USW00014853,236.8,42.23333,-83.53333,19501003,0.36,-9999,67,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19501004,0.00,-9999,54,42
GHCND:USW00014853,236.8,42.23333,-83.53333,19501005,0.00,-9999,60,36
GHCND:USW00014853,236.8,42.23333,-83.53333,19501006,0.00,-9999,67,41
GHCND:USW00014853,236.8,42.23333,-83.53333,19501007,0.00,-9999,78,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19501008,0.17,-9999,62,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19501009,1.02,-9999,60,52
GHCND:USW00014853,236.8,42.23333,-83.53333,19501010,0.19,-9999,58,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19501011,0.13,-9999,60,47
GHCND:USW00014853,236.8,42.23333,-83.53333,19501012,0.08,-9999,56,47
GHCND:USW00014853,236.8,42.23333,-83.53333,19501013,0.03,-9999,59,42
GHCND:USW00014853,236.8,42.23333,-83.53333,19501014,0.38,-9999,55,45
GHCND:USW00014853,236.8,42.23333,-83.53333,19501015,0.00,-9999,63,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19501016,0.00,-9999,70,42
GHCND:USW00014853,236.8,42.23333,-83.53333,19501017,0.00,-9999,84,51
GHCND:USW00014853,236.8,42.23333,-83.53333,19501018,0.00,-9999,83,54
GHCND:USW00014853,236.8,42.23333,-83.53333,19501019,0.00,-9999,79,53
GHCND:USW00014853,236.8,42.23333,-83.53333,19501020,0.00,-9999,60,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19501021,0.00,-9999,73,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19501022,0.00,-9999,62,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19501023,0.00,-9999,50,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19501024,0.00,-9999,52,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19501025,0.00,-9999,54,37
GHCND:USW00014853,236.8,42.23333,-83.53333,19501026,0.00,-9999,56,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19501027,0.56,-9999,56,39
GHCND:USW00014853,236.8,42.23333,-83.53333,19501028,0.00,-9999,67,45
GHCND:USW00014853,236.8,42.23333,-83.53333,19501029,0.00,-9999,71,46
GHCND:USW00014853,236.8,42.23333,-83.53333,19501030,0.00,-9999,73,45
GHCND:USW00014853,236.8,42.23333,-83.53333,19501031,0.00,-9999,78,57
GHCND:USW00014853,236.8,42.23333,-83.53333,19501101,0.00,-9999,81,59
GHCND:USW00014853,236.8,42.23333,-83.53333,19501102,0.00,-9999,69,40
GHCND:USW00014853,236.8,42.23333,-83.53333,19501103,0.04,-9999,43,34
GHCND:USW00014853,236.8,42.23333,-83.53333,19501104,0.18,-9999,37,30
GHCND:USW00014853,236.8,42.23333,-83.53333,19501105,0.00,-9999,43,25
GHCND:USW00014853,236.8,42.23333,-83.53333,19501106,0.00,-9999,61,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19501107,0.95,-9999,55,38
GHCND:USW00014853,236.8,42.23333,-83.53333,19501108,0.25,-9999,51,43
GHCND:USW00014853,236.8,42.23333,-83.53333,19501109,0.32,-9999,57,33
GHCND:USW00014853,236.8,42.23333,-83.53333,19501110,0.03,-9999,35,29
GHCND:USW00014853,236.8,42.23333,-83.53333,19501111,0.00,-9999,30,23
GHCND:USW00014853,236.8,42.23333,-83.53333,19501112,0.00,-9999,35,21
GHCND:USW00014853,236.8,42.23333,-83.53333,19501113,0.00,-9999,36,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19501114,0.00,-9999,49,24
GHCND:USW00014853,236.8,42.23333,-83.53333,19501115,0.15,-9999,56,44
GHCND:USW00014853,236.8,42.23333,-83.53333,19501116,0.01,-9999,58,39
GHCND:USW00014853,236.8,42.23333,-83.53333,19501117,0.00,-9999,45,32
GHCND:USW00014853,236.8,42.23333,-83.53333,19501118,0.00,-9999,47,29
GHCND:USW00014853,236.8,42.23333,-83.53333,19501119,0.34,-9999,49,40
GHCND:USW00014853,236.8,42.23333,-83.53333,19501120,0.68,-9999,47,28
GHCND:USW00014853,236.8,42.23333,-83.53333,19501121,0.00,-9999,31,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19501122,0.00,-9999,38,27
GHCND:USW00014853,236.8,42.23333,-83.53333,19501123,0.08,-9999,41,15
GHCND:USW00014853,236.8,42.23333,-83.53333,19501124,0.00,-9999,15,2
GHCND:USW00014853,236.8,42.23333,-83.53333,19501125,0.34,-9999,39,7
GHCND:USW00014853,236.8,42.23333,-83.53333,19501126,0.25,-9999,37,13
