STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:USC00209014,200.9,42.08333,-83.58333,19720929,0.61,-9999,66,50
GHCND:USC00209014,200.9,42.08333,-83.58333,19720930,0.19,-9999,53,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19721001,0.01,-9999,61,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19721002,0.00,-9999,74,43
GHCND:USC00209014,200.9,42.08333,-83.58333,19721003,0.00,-9999,76,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19721004,0.00,-9999,67,48
GHCND:USC00209014,200.9,42.08333,-83.58333,19721005,0.07,-9999,70,52
GHCND:USC00209014,200.9,42.08333,-83.58333,19721006,0.07,-9999,67,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19721007,0.00,-9999,58,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19721008,0.00,-9999,64,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19721009,0.00,-9999,55,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19721010,0.00,-9999,59,26
GHCND:USC00209014,200.9,42.08333,-83.58333,19721011,0.00,-9999,66,40
GHCND:USC00209014,200.9,42.08333,-83.58333,19721012,0.01,-9999,63,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19721013,0.00,-9999,52,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721014,0.00,-9999,65,43
GHCND:USC00209014,200.9,42.08333,-83.58333,19721015,0.00,-9999,55,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19721016,0.03,-9999,59,42
GHCND:USC00209014,200.9,42.08333,-83.58333,19721017,0.00,-9999,50,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19721018,0.00,-9999,40,21
GHCND:USC00209014,200.9,42.08333,-83.58333,19721019,0.00,-9999,46,20
GHCND:USC00209014,200.9,42.08333,-83.58333,19721020,0.00,-9999,51,17
GHCND:USC00209014,200.9,42.08333,-83.58333,19721021,0.28,-9999,49,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19721022,0.61,-9999,51,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19721023,0.59,-9999,66,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19721024,0.00,-9999,44,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19721025,0.00,-9999,49,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19721026,0.00,-9999,55,33
GHCND:USC00209014,200.9,42.08333,-83.58333,19721027,0.00,-9999,61,25
GHCND:USC00209014,200.9,42.08333,-83.58333,19721028,0.18,-9999,53,49
GHCND:USC00209014,200.9,42.08333,-83.58333,19721029,0.32,-9999,49,33
GHCND:USC00209014,200.9,42.08333,-83.58333,19721030,0.00,-9999,45,33
GHCND:USC00209014,200.9,42.08333,-83.58333,19721031,0.00,-9999,44,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721101,0.02,-9999,49,42
GHCND:USC00209014,200.9,42.08333,-83.58333,19721102,0.81,-9999,71,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19721103,0.00,-9999,49,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19721104,0.01,-9999,46,42
GHCND:USC00209014,200.9,42.08333,-83.58333,19721105,0.00,-9999,46,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721106,0.00,-9999,56,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19721107,0.70,-9999,51,40
GHCND:USC00209014,200.9,42.08333,-83.58333,19721108,0.23,-9999,51,40
GHCND:USC00209014,200.9,42.08333,-83.58333,19721109,0.00,-9999,42,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19721110,0.02,-9999,45,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19721111,0.08,-9999,45,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19721112,0.00,-9999,47,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19721113,0.40,-9999,40,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19721114,0.66,-9999,35,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19721115,0.00,-9999,32,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19721116,0.00,-9999,34,21
GHCND:USC00209014,200.9,42.08333,-83.58333,19721117,0.00,-9999,36,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721118,0.00,-9999,38,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19721119,0.28,-9999,38,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19721120,0.00,-9999,39,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19721121,0.00,-9999,40,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19721122,0.01,-9999,36,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721123,0.00,-9999,36,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19721124,0.00,-9999,43,26
GHCND:USC00209014,200.9,42.08333,-83.58333,19721125,0.20,-9999,35,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19721126,0.28,-9999,34,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721127,0.00,-9999,35,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721128,0.00,-9999,36,26
GHCND:USC00209014,200.9,42.08333,-83.58333,19721129,0.00,-9999,37,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19721130,0.00,-9999,38,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19721201,0.20,-9999,34,20
GHCND:USC00209014,200.9,42.08333,-83.58333,19721202,0.00,-9999,44,14
GHCND:USC00209014,200.9,42.08333,-83.58333,19721203,0.00,-9999,38,23
GHCND:USC00209014,200.9,42.08333,-83.58333,19721204,0.14,-9999,28,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19721205,0.00,-9999,34,23
GHCND:USC00209014,200.9,42.08333,-83.58333,19721206,0.66,-9999,37,14
GHCND:USC00209014,200.9,42.08333,-83.58333,19721207,0.00,-9999,22,2
GHCND:USC00209014,200.9,42.08333,-83.58333,19721208,0.06,-9999,31,16
GHCND:USC00209014,200.9,42.08333,-83.58333,19721209,0.00,-9999,34,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19721210,0.04,-9999,30,23
GHCND:USC00209014,200.9,42.08333,-83.58333,19721211,0.00,-9999,23,7
GHCND:USC00209014,200.9,42.08333,-83.58333,19721212,0.82,-9999,40,17
GHCND:USC00209014,200.9,42.08333,-83.58333,19721213,0.00,-9999,36,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19721214,0.00,-9999,29,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19721215,0.06,-9999,31,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19721216,0.01,-9999,22,12
GHCND:USC00209014,200.9,42.08333,-83.58333,19721217,0.00,-9999,22,3
GHCND:USC00209014,200.9,42.08333,-83.58333,19721218,0.00,-9999,38,18
GHCND:USC00209014,200.9,42.08333,-83.58333,19721219,0.02,-9999,38,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721220,0.05,-9999,35,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19721221,0.01,-9999,35,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721222,0.00,-9999,36,33
GHCND:USC00209014,200.9,42.08333,-83.58333,19721223,0.00,-9999,34,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19721224,0.01,-9999,36,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19721225,0.01,-9999,34,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19721226,0.10,-9999,35,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19721227,0.00,-9999,36,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19721228,0.00,-9999,34,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721229,0.25,-9999,33,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19721230,0.23,-9999,55,33
GHCND:USC00209014,200.9,42.08333,-83.58333,19721231,0.01,-9999,56,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730101,0.00,-9999,33,25
GHCND:USC00209014,200.9,42.08333,-83.58333,19730102,0.00,-9999,33,18
GHCND:USC00209014,200.9,42.08333,-83.58333,19730103,0.76,-9999,36,14
GHCND:USC00209014,200.9,42.08333,-83.58333,19730104,0.00,-9999,43,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19730105,0.00,-9999,22,15
GHCND:USC00209014,200.9,42.08333,-83.58333,19730106,0.00,-9999,20,8
GHCND:USC00209014,200.9,42.08333,-83.58333,19730107,0.00,-9999,22,8
GHCND:USC00209014,200.9,42.08333,-83.58333,19730108,0.00,-9999,23,11
GHCND:USC00209014,200.9,42.08333,-83.58333,19730109,0.00,-9999,23,10
GHCND:USC00209014,200.9,42.08333,-83.58333,19730110,0.00,-9999,21,5
GHCND:USC00209014,200.9,42.08333,-83.58333,19730111,0.00,-9999,22,10
GHCND:USC00209014,200.9,42.08333,-83.58333,19730112,0.00,-9999,27,7
GHCND:USC00209014,200.9,42.08333,-83.58333,19730113,0.00,-9999,39,15
GHCND:USC00209014,200.9,42.08333,-83.58333,19730114,0.00,-9999,32,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19730115,0.00,-9999,33,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730116,0.00,-9999,39,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19730117,0.00,-9999,54,34
GHCND:USC00209014,200.9,42.08333,-83.58333,19730118,0.00,-9999,59,43
GHCND:USC00209014,200.9,42.08333,-83.58333,19730119,0.05,-9999,52,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19730120,0.00,-9999,31,21
GHCND:USC00209014,200.9,42.08333,-83.58333,19730121,0.00,-9999,35,15
GHCND:USC00209014,200.9,42.08333,-83.58333,19730122,0.67,-9999,47,34
GHCND:USC00209014,200.9,42.08333,-83.58333,19730123,0.02,-9999,35,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19730124,0.01,-9999,37,23
GHCND:USC00209014,200.9,42.08333,-83.58333,19730125,0.00,-9999,53,25
GHCND:USC00209014,200.9,42.08333,-83.58333,19730126,0.00,-9999,53,25
GHCND:USC00209014,200.9,42.08333,-83.58333,19730127,0.00,-9999,48,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730128,0.13,-9999,39,19
GHCND:USC00209014,200.9,42.08333,-83.58333,19730129,0.00,-9999,23,9
GHCND:USC00209014,200.9,42.08333,-83.58333,19730130,0.00,-9999,31,11
GHCND:USC00209014,200.9,42.08333,-83.58333,19730131,0.00,-9999,33,13
GHCND:USC00209014,200.9,42.08333,-83.58333,19730201,0.11,-9999,41,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730202,0.07,-9999,52,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19730203,0.00,-9999,37,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19730204,0.00,-9999,49,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730205,0.00,-9999,38,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730206,0.00,-9999,42,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730207,0.02,-9999,36,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730208,0.08,-9999,29,15
GHCND:USC00209014,200.9,42.08333,-83.58333,19730209,0.00,-9999,24,0
GHCND:USC00209014,200.9,42.08333,-83.58333,19730210,0.00,-9999,26,5
GHCND:USC00209014,200.9,42.08333,-83.58333,19730211,0.00,-9999,24,0
GHCND:USC00209014,200.9,42.08333,-83.58333,19730212,0.00,-9999,28,10
GHCND:USC00209014,200.9,42.08333,-83.58333,19730213,0.00,-9999,36,15
GHCND:USC00209014,200.9,42.08333,-83.58333,19730214,0.13,-9999,38,26
GHCND:USC00209014,200.9,42.08333,-83.58333,19730215,0.18,-9999,33,6
GHCND:USC00209014,200.9,42.08333,-83.58333,19730216,0.00,-9999,11,-4
GHCND:USC00209014,200.9,42.08333,-83.58333,19730217,0.00,-9999,16,-13
GHCND:USC00209014,200.9,42.08333,-83.58333,19730218,0.00,-9999,28,-7
GHCND:USC00209014,200.9,42.08333,-83.58333,19730219,0.00,-9999,40,26
GHCND:USC00209014,200.9,42.08333,-83.58333,19730220,0.04,-9999,39,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19730221,0.12,-9999,33,13
GHCND:USC00209014,200.9,42.08333,-83.58333,19730222,0.07,-9999,23,8
GHCND:USC00209014,200.9,42.08333,-83.58333,19730223,0.03,-9999,31,3
GHCND:USC00209014,200.9,42.08333,-83.58333,19730224,0.00,-9999,28,16
GHCND:USC00209014,200.9,42.08333,-83.58333,19730225,0.01,-9999,29,21
GHCND:USC00209014,200.9,42.08333,-83.58333,19730226,0.04,-9999,28,14
GHCND:USC00209014,200.9,42.08333,-83.58333,19730227,0.00,-9999,34,10
GHCND:USC00209014,200.9,42.08333,-83.58333,19730228,0.00,-9999,40,5
GHCND:USC00209014,200.9,42.08333,-83.58333,19730301,0.00,-9999,50,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730302,0.00,-9999,57,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730303,0.00,-9999,48,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19730304,0.00,-9999,51,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19730305,0.45,-9999,42,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19730306,0.00,-9999,64,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19730307,0.17,-9999,63,45
GHCND:USC00209014,200.9,42.08333,-83.58333,19730308,0.00,-9999,61,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19730309,0.07,-9999,44,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19730310,0.34,-9999,51,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19730311,0.75,-9999,68,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19730312,0.00,-9999,53,41
GHCND:USC00209014,200.9,42.08333,-83.58333,19730313,0.00,-9999,46,40
GHCND:USC00209014,200.9,42.08333,-83.58333,19730314,0.50,-9999,65,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19730315,0.00,-9999,64,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19730316,0.10,-9999,48,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730317,0.97,-9999,32,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19730318,0.00,-9999,34,24
GHCND:USC00209014,200.9,42.08333,-83.58333,19730319,0.00,-9999,39,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19730320,0.00,-9999,39,19
GHCND:USC00209014,200.9,42.08333,-83.58333,19730321,0.00,-9999,39,20
GHCND:USC00209014,200.9,42.08333,-83.58333,19730322,0.00,-9999,40,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19730323,0.00,-9999,48,20
GHCND:USC00209014,200.9,42.08333,-83.58333,19730324,0.00,-9999,49,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19730325,0.08,-9999,45,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730326,0.00,-9999,56,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19730327,0.00,-9999,52,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19730328,0.05,-9999,54,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730329,0.56,-9999,61,42
GHCND:USC00209014,200.9,42.08333,-83.58333,19730330,0.00,-9999,52,45
GHCND:USC00209014,200.9,42.08333,-83.58333,19730331,0.03,-9999,49,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19730401,0.00,-9999,63,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19730402,0.00,-9999,50,41
GHCND:USC00209014,200.9,42.08333,-83.58333,19730403,0.02,-9999,43,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19730404,0.05,-9999,42,36
GHCND:USC00209014,200.9,42.08333,-83.58333,19730405,0.03,-9999,54,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730406,0.00,-9999,64,39
GHCND:USC00209014,200.9,42.08333,-83.58333,19730407,0.00,-9999,54,40
GHCND:USC00209014,200.9,42.08333,-83.58333,19730408,0.00,-9999,50,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730409,0.45,-9999,39,30
GHCND:USC00209014,200.9,42.08333,-83.58333,19730410,0.00,-9999,38,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19730411,0.00,-9999,45,23
GHCND:USC00209014,200.9,42.08333,-83.58333,19730412,0.00,-9999,49,31
GHCND:USC00209014,200.9,42.08333,-83.58333,19730413,0.00,-9999,47,22
GHCND:USC00209014,200.9,42.08333,-83.58333,19730414,0.00,-9999,55,21
GHCND:USC00209014,200.9,42.08333,-83.58333,19730415,0.00,-9999,69,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730416,0.15,-9999,66,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19730417,0.00,-9999,61,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730418,0.02,-9999,62,47
GHCND:USC00209014,200.9,42.08333,-83.58333,19730419,0.02,-9999,71,52
GHCND:USC00209014,200.9,42.08333,-83.58333,19730420,0.00,-9999,77,50
GHCND:USC00209014,200.9,42.08333,-83.58333,19730421,0.02,-9999,76,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730422,0.45,-9999,69,52
GHCND:USC00209014,200.9,42.08333,-83.58333,19730423,0.00,-9999,68,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19730424,0.00,-9999,58,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730425,0.00,-9999,60,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19730426,0.00,-9999,64,38
GHCND:USC00209014,200.9,42.08333,-83.58333,19730427,0.00,-9999,53,45
GHCND:USC00209014,200.9,42.08333,-83.58333,19730428,0.00,-9999,58,35
GHCND:USC00209014,200.9,42.08333,-83.58333,19730429,0.00,-9999,53,27
GHCND:USC00209014,200.9,42.08333,-83.58333,19730430,0.02,-9999,68,46
GHCND:USC00209014,200.9,42.08333,-83.58333,19730501,0.06,-9999,71,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730502,0.20,-9999,75,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730503,0.02,-9999,51,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19730504,0.00,-9999,57,34
GHCND:USC00209014,200.9,42.08333,-83.58333,19730505,0.00,-9999,63,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730506,0.00,-9999,68,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730507,0.16,-9999,72,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730508,0.56,-9999,68,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730509,0.00,-9999,74,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730510,0.69,-9999,76,50
GHCND:USC00209014,200.9,42.08333,-83.58333,19730511,0.00,-9999,67,48
GHCND:USC00209014,200.9,42.08333,-83.58333,19730512,0.02,-9999,58,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19730513,0.00,-9999,49,37
GHCND:USC00209014,200.9,42.08333,-83.58333,19730514,0.00,-9999,54,34
GHCND:USC00209014,200.9,42.08333,-83.58333,19730515,0.00,-9999,57,32
GHCND:USC00209014,200.9,42.08333,-83.58333,19730516,0.01,-9999,64,41
GHCND:USC00209014,200.9,42.08333,-83.58333,19730517,0.00,-9999,55,29
GHCND:USC00209014,200.9,42.08333,-83.58333,19730518,0.00,-9999,63,28
GHCND:USC00209014,200.9,42.08333,-83.58333,19730519,0.00,-9999,58,43
GHCND:USC00209014,200.9,42.08333,-83.58333,19730520,0.00,-9999,71,47
GHCND:USC00209014,200.9,42.08333,-83.58333,19730521,0.00,-9999,74,42
GHCND:USC00209014,200.9,42.08333,-83.58333,19730522,0.62,-9999,58,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730523,0.86,-9999,58,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730524,0.00,-9999,70,48
GHCND:USC00209014,200.9,42.08333,-83.58333,19730525,0.09,-9999,65,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730526,0.00,-9999,68,49
GHCND:USC00209014,200.9,42.08333,-83.58333,19730527,0.55,-9999,64,49
GHCND:USC00209014,200.9,42.08333,-83.58333,19730528,0.30,-9999,75,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730529,0.01,-9999,67,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730530,0.38,-9999,55,47
GHCND:USC00209014,200.9,42.08333,-83.58333,19730531,0.00,-9999,73,47
GHCND:USC00209014,200.9,42.08333,-83.58333,19730601,0.00,-9999,79,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730602,0.00,-9999,77,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730603,0.50,-9999,78,59
GHCND:USC00209014,200.9,42.08333,-83.58333,19730604,0.07,-9999,82,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730605,0.20,-9999,80,63
GHCND:USC00209014,200.9,42.08333,-83.58333,19730606,0.22,-9999,70,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730607,0.00,-9999,80,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730608,0.00,-9999,82,61
GHCND:USC00209014,200.9,42.08333,-83.58333,19730609,0.00,-9999,86,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730610,0.00,-9999,89,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730611,0.00,-9999,91,69
GHCND:USC00209014,200.9,42.08333,-83.58333,19730612,0.55,-9999,88,67
GHCND:USC00209014,200.9,42.08333,-83.58333,19730613,0.08,-9999,78,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730614,0.00,-9999,81,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730615,0.00,-9999,85,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730616,0.63,-9999,88,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730617,0.02,-9999,64,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730618,0.00,-9999,72,59
GHCND:USC00209014,200.9,42.08333,-83.58333,19730619,0.00,-9999,86,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730620,0.01,-9999,81,65
GHCND:USC00209014,200.9,42.08333,-83.58333,19730621,0.00,-9999,80,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730622,0.00,-9999,78,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730623,0.00,-9999,75,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730624,0.24,-9999,80,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730625,0.00,-9999,78,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730626,1.76,-9999,86,63
GHCND:USC00209014,200.9,42.08333,-83.58333,19730627,0.00,-9999,74,62
GHCND:USC00209014,200.9,42.08333,-83.58333,19730628,0.22,-9999,74,61
GHCND:USC00209014,200.9,42.08333,-83.58333,19730629,0.04,-9999,70,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730630,0.00,-9999,75,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730701,0.00,-9999,84,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730702,1.62,-9999,88,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730703,0.06,-9999,85,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730704,0.00,-9999,81,65
GHCND:USC00209014,200.9,42.08333,-83.58333,19730705,0.00,-9999,80,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730706,0.00,-9999,83,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730707,0.00,-9999,86,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730708,0.00,-9999,88,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730709,0.00,-9999,88,67
GHCND:USC00209014,200.9,42.08333,-83.58333,19730710,0.04,-9999,84,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730711,0.00,-9999,74,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730712,0.00,-9999,78,47
GHCND:USC00209014,200.9,42.08333,-83.58333,19730713,0.00,-9999,90,66
GHCND:USC00209014,200.9,42.08333,-83.58333,19730714,0.00,-9999,82,68
GHCND:USC00209014,200.9,42.08333,-83.58333,19730715,0.00,-9999,78,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730716,0.00,-9999,79,50
GHCND:USC00209014,200.9,42.08333,-83.58333,19730717,0.00,-9999,81,48
GHCND:USC00209014,200.9,42.08333,-83.58333,19730718,0.00,-9999,85,49
GHCND:USC00209014,200.9,42.08333,-83.58333,19730719,0.00,-9999,86,55
GHCND:USC00209014,200.9,42.08333,-83.58333,19730720,0.71,-9999,75,65
GHCND:USC00209014,200.9,42.08333,-83.58333,19730721,0.00,-9999,78,63
GHCND:USC00209014,200.9,42.08333,-83.58333,19730722,0.00,-9999,80,61
GHCND:USC00209014,200.9,42.08333,-83.58333,19730723,0.00,-9999,82,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730724,0.03,-9999,83,63
GHCND:USC00209014,200.9,42.08333,-83.58333,19730725,0.00,-9999,86,68
GHCND:USC00209014,200.9,42.08333,-83.58333,19730726,0.86,-9999,81,66
GHCND:USC00209014,200.9,42.08333,-83.58333,19730727,0.00,-9999,83,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730728,0.13,-9999,75,62
GHCND:USC00209014,200.9,42.08333,-83.58333,19730729,0.00,-9999,79,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730730,0.00,-9999,81,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730731,0.78,-9999,77,66
GHCND:USC00209014,200.9,42.08333,-83.58333,19730801,0.00,-9999,78,64
GHCND:USC00209014,200.9,42.08333,-83.58333,19730802,0.00,-9999,78,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730803,0.00,-9999,80,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730804,0.00,-9999,82,54
GHCND:USC00209014,200.9,42.08333,-83.58333,19730805,0.00,-9999,83,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730806,0.00,-9999,84,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730807,0.00,-9999,83,56
GHCND:USC00209014,200.9,42.08333,-83.58333,19730808,0.00,-9999,89,66
GHCND:USC00209014,200.9,42.08333,-83.58333,19730809,1.01,-9999,88,67
GHCND:USC00209014,200.9,42.08333,-83.58333,19730810,0.03,-9999,82,63
GHCND:USC00209014,200.9,42.08333,-83.58333,19730811,0.00,-9999,82,58
GHCND:USC00209014,200.9,42.08333,-83.58333,19730812,0.00,-9999,82,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730813,0.00,-9999,81,53
GHCND:USC00209014,200.9,42.08333,-83.58333,19730814,0.00,-9999,79,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730815,0.00,-9999,80,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730816,0.00,-9999,82,50
GHCND:USC00209014,200.9,42.08333,-83.58333,19730817,0.35,-9999,83,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730818,0.00,-9999,83,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730819,0.00,-9999,80,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730820,0.70,-9999,80,60
GHCND:USC00209014,200.9,42.08333,-83.58333,19730821,0.00,-9999,72,52
GHCND:USC00209014,200.9,42.08333,-83.58333,19730822,0.00,-9999,72,44
GHCND:USC00209014,200.9,42.08333,-83.58333,19730823,0.00,-9999,68,45
GHCND:USC00209014,200.9,42.08333,-83.58333,19730824,0.00,-9999,76,57
GHCND:USC00209014,200.9,42.08333,-83.58333,19730825,0.00,-9999,83,51
GHCND:USC00209014,200.9,42.08333,-83.58333,19730826,0.00,-9999,89,64
